Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2006","2006","Head","146332","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2007","2007","Head","149326","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2008","2008","Head","134988","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2009","2009","Head","238993","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2010","2010","Head","249716","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2011","2011","Head","375133","T","Unofficial figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2012","2012","Head","247096","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2013","2013","Head","243196","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2014","2014","Head","232220","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2015","2015","Head","776632","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2016","2016","Head","275743","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2017","2017","Head","476030","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2018","2018","Head","449254","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2019","2019","Head","445565","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5908","Export Quantity","02111","Cattle","2020","2020","Head","476407","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","02111","Cattle","2014","2014","tonnes","63209","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","02111","Cattle","2015","2015","tonnes","121907","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","02111","Cattle","2016","2016","tonnes","64427","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","02111","Cattle","2017","2017","tonnes","125801","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","02111","Cattle","2018","2018","tonnes","121971","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","02111","Cattle","2019","2019","tonnes","106205","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","02111","Cattle","2020","2020","tonnes","127554","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1961","1961","1000 US$","22030","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1962","1962","1000 US$","11160","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1963","1963","1000 US$","13980","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1964","1964","1000 US$","13170","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1965","1965","1000 US$","17290","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1966","1966","1000 US$","11798","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1967","1967","1000 US$","15365","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1968","1968","1000 US$","13966","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1969","1969","1000 US$","15405","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1970","1970","1000 US$","16757","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1971","1971","1000 US$","16906","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1972","1972","1000 US$","31097","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1973","1973","1000 US$","38196","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1974","1974","1000 US$","38136","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1975","1975","1000 US$","71985","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1976","1976","1000 US$","71319","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1977","1977","1000 US$","70904","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1978","1978","1000 US$","90849","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1979","1979","1000 US$","91587","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1980","1980","1000 US$","106921","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1981","1981","1000 US$","96599","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1982","1982","1000 US$","92964","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1983","1983","1000 US$","81118","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1984","1984","1000 US$","79539","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1985","1985","1000 US$","76979","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1986","1986","1000 US$","103006","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1987","1987","1000 US$","112693","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1988","1988","1000 US$","96558","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1989","1989","1000 US$","87207","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1990","1990","1000 US$","90481","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1991","1991","1000 US$","77719","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1992","1992","1000 US$","112499","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1993","1993","1000 US$","107659","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1994","1994","1000 US$","119193","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1995","1995","1000 US$","82181","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1996","1996","1000 US$","89318","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1997","1997","1000 US$","57026","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1998","1998","1000 US$","48783","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","1999","1999","1000 US$","61639","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","2000","2000","1000 US$","48208","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","2001","2001","1000 US$","23818","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","2002","2002","1000 US$","40836","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","2003","2003","1000 US$","69230","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","2004","2004","1000 US$","98522","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","2005","2005","1000 US$","126603","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","2006","2006","1000 US$","122330","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5922","Export Value","02111","Cattle","2007","2007","1000 US$","126153","A","Official figure"
